jaar#atclaatst#atclaatst_naam_tekst#vergoeding#gebruikers#uitgiftes#DDD#vergoeding_per_gebruiker#vergoeding_per_uitgifte#uitgifte_per_gebruiker#DDD_per_uitgifte#vergoeding_per_DDD#DDD_per_gebruiker
2015 #A06AC01 #Psylliumzaad #5733500 #144350 #440530 #18142100 #39.72 #13.02 #3.05 #41.18 #0.32 #125.7
2015 #A06AC03 #Sterculiagom #136200 #1713 #5786 #420160 #79.49 #23.54 #3.38 #72.62 #0.32 #245.2
2015 #A06AD04 #Magnesiumsulfaat #14201 #3326 #3814 #55947 #4.27 #3.72 #1.15 #14.67 #0.25 #16.82
2015 #A06AD10 #Mineralen  combinatiepreparaten #56144 #3112 #3251 #1183 #18.04 #17.27 #1.04 #0.36 #47.48 #0.38
2015 #A06AD11 #Lactulose #1568200 #83247 #278980 #23316200 #18.84 #5.62 #3.35 #83.58 #0.07 #280.1
2015 #A06AD12 #Lactitol #212670 #7555 #21815 #1437200 #28.15 #9.75 #2.89 #65.88 #0.15 #190.2
2015 #A06AD13 #Natriumsulfaat #2199 #18.98 #30 #227 #115.9 #73 #1.59 #7.55 #9.67 #11.99
2015 #A06AD15 #Macrogol #4530300 #76661 #215400 #12533300 #59.1 #21.03 #2.81 #58.19 #0.36 #163.5
2015 #A06AD17 #Natriumfosfaat #35302 #1436 #1573 #1923 #24.59 #22.44 #1.1 #1.22 #18.36 #1.34
2015 #A06AD19 #Magnesiumcitraat #25 #4.21 #4 #470 #6.06 #6.07 #1 #111.9 #0.05 #111.8
2015 #A06AD65 #Macrogol  combinatiepreparaten #24869400 #993290 #2103800 #49061400 #25.04 #11.82 #2.12 #23.32 #0.51 #49.39
2015 #A06AG10 #Docusinezuur (na-zout)  incl combinatiepreparaten #91027 #5122 #12238 #177030 #17.77 #7.44 #2.39 #14.47 #0.51 #34.56
2015 #A06AG11 #Natriumlaurylsulfoacetaat  incl combinatiepreparaten #621380 #17573 #39630 #186710 #35.36 #15.68 #2.26 #4.71 #3.33 #10.63
2015 #A06AH01 #Methylnaltrexon #363190 #405.5 #955 #17804 #895.6 #380.4 #2.35 #18.65 #20.4 #43.9
2015 #A06AX04 #Linaclotide #13565 #138.7 #218 #8329 #97.76 #62.33 #1.57 #38.28 #1.63 #60.03
2015 #A07AA01 #Neomycine #8826 #67.93 #132 #1792 #129.9 #66.85 #1.94 #13.57 #4.93 #26.38
2015 #A07AA02 #Nystatine #1153600 #74312 #122040 #780040 #15.52 #9.45 #1.64 #6.39 #1.48 #10.5
2015 #A07AA06 #Paromomycine #3014 #9 #13 #130 #334.9 #228.7 #1.46 #9.85 #23.21 #14.43
2015 #A07AA07 #Amfotericine b #27741 #1748 #3207 #71652 #15.87 #8.65 #1.83 #22.34 #0.39 #41
2015 #A07AA09 #Vancomycine #473320 #537.8 #1025 #6095 #880 #461.7 #1.91 #5.94 #77.66 #11.33
2015 #A07AA12 #Fidaxomicine #99737 #55.49 #64 #627 #1798 #1566 #1.15 #9.84 #159.1 #11.3
2015 #A07AA51 #Neomycine  combinatiepreparaten #30595 #118.2 #179 #435 #258.9 #171.1 #1.51 #2.43 #70.36 #3.68
2015 #A07AC01 #Miconazol #108610 #49463 #69781 #122890 #2.2 #1.56 #1.41 #1.76 #0.88 #2.48
2015 #A07DA02 #Opium #42920 #60.61 #343 #40271 #708.1 #125 #5.67 #117.3 #1.07 #664.4
2015 #A07DA03 #Loperamide #633700 #21097 #107480 #1736100 #30.04 #5.9 #5.09 #16.15 #0.37 #82.29
2015 #A07DA05 #Loperamide-oxide #305410 #9732 #25385 #278660 #31.38 #12.03 #2.61 #10.98 #1.1 #28.63
2015 #A07EA01 #Prednisolon #31532 #326.9 #739 #15267 #96.47 #42.67 #2.26 #20.66 #2.07 #46.71
2015 #A07EA04 #Betamethason #17020 #163.5 #375 #6725 #104.1 #45.36 #2.29 #17.92 #2.53 #41.13
2015 #A07EA06 #Budesonide #6173700 #16189 #65340 #1908400 #381.3 #94.49 #4.04 #29.21 #3.24 #117.9
2015 #A07EA07 #Beclometason #482510 #1946 #4627 #155150 #247.9 #104.3 #2.38 #33.53 #3.11 #79.72
2015 #A07EB01 #Cromoglicinezuur #737910 #1191 #3176 #116510 #619.4 #232.3 #2.67 #36.68 #6.33 #97.8
2015 #A07EC01 #Sulfasalazine #1433600 #16922 #103220 #3875000 #84.72 #13.89 #6.1 #37.54 #0.37 #229
2015 #A07EC02 #Mesalazine #23013600 #49527 #233480 #18640700 #464.7 #98.57 #4.71 #79.84 #1.23 #376.4
2015 #A07EC03 #Olsalazine #81356 #196.4 #1135 #65649 #414.3 #71.71 #5.78 #57.86 #1.24 #334.3
2015 #A07E___ #Anti-inflammatoire darmmiddelen #2919500 #3783 #11356 #219630 #771.8 #257.1 #3 #19.34 #13.29 #58.06
2015 #A09AA02 #Multi-enzymen (lipase  protease  enz) #15975500 #14241 #103800 #3782300 #1122 #153.9 #7.29 #36.44 #4.22 #265.6
2015 #A09AB02 #Betaine hydrochloride #41 #1 #2 #500 #40.7 #20.35 #2 #250 #0.08 #500
2015 #A10AB01 #Insuline (humaan) #718630 #2636 #10186 #953070 #272.6 #70.55 #3.86 #93.56 #0.75 #361.6
2015 #A10AB04 #Insuline lispro #6607800 #16295 #71815 #8006200 #405.5 #92.01 #4.41 #111.5 #0.83 #491.3
2015 #A10AB05 #Insuline aspart #44177100 #137110 #562110 #50442900 #322.2 #78.59 #4.1 #89.74 #0.88 #367.9
2015 #A10AB06 #Insuline glulisine #3729400 #12438 #53179 #4129800 #299.8 #70.13 #4.28 #77.66 #0.9 #332
2015 #A10AC01 #Insuline (humaan) #4940500 #28979 #106560 #6964900 #170.5 #46.36 #3.68 #65.36 #0.71 #240.3
2015 #A10AD01 #Insuline (humaan) #669110 #2016 #9531 #944710 #331.9 #70.2 #4.73 #99.12 #0.71 #468.6
2015 #A10AD04 #Insuline lispro #850510 #1897 #9540 #969040 #448.3 #89.15 #5.03 #101.6 #0.88 #510.7
2015 #A10AD05 #Insuline aspart #24972300 #53712 #284580 #26734600 #464.9 #87.75 #5.3 #93.95 #0.93 #497.7
2015 #A10AE04 #Insuline glargine #51077700 #127500 #528870 #36973500 #400.6 #96.58 #4.15 #69.91 #1.38 #290
2015 #A10AE05 #Insuline detemir #21269800 #48683 #198810 #14917200 #436.9 #107 #4.08 #75.03 #1.43 #306.4
2015 #A10AE06 #Insuline degludec #901090 #4245 #9735 #610200 #212.3 #92.56 #2.29 #62.68 #1.48 #143.7
2015 #A10BA02 #Metformine #8357600 #636820 #6194900 #150827800 #13.12 #1.35 #9.73 #24.35 #0.06 #236.8
2015 #A10BB01 #Glibenclamide #85983 #4005 #37553 #1253000 #21.47 #2.29 #9.38 #33.37 #0.07 #312.8
2015 #A10BB03 #Tolbutamide #1924600 #65432 #775690 #17326900 #29.41 #2.48 #11.85 #22.34 #0.11 #264.8
2015 #A10BB09 #Gliclazide #3158000 #147740 #1358500 #76084400 #21.38 #2.32 #9.2 #56.01 #0.04 #515
2015 #A10BB12 #Glimepiride #1073600 #86533 #866270 #51233000 #12.41 #1.24 #10.01 #59.14 #0.02 #592.1
2015 #A10BD02 #Metformine met sulfonylureumderivaten #33090 #425.1 #2248 #156900 #77.84 #14.72 #5.29 #69.79 #0.21 #369.1
2015 #A10BD05 #Metformine met pioglitazon #80474 #195.2 #1139 #55924 #412.3 #70.65 #5.84 #49.1 #1.44 #286.5
2015 #A10BD07 #Metformine met sitagliptine #2078900 #5683 #41210 #1563500 #365.8 #50.45 #7.25 #37.94 #1.33 #275.1
2015 #A10BD08 #Metformine met vildagliptine #1642200 #4622 #30067 #1300300 #355.3 #54.62 #6.5 #43.25 #1.26 #281.3
2015 #A10BD10 #Metformine met saxagliptine #16423 #47.17 #173 #12565 #348.2 #94.67 #3.68 #72.43 #1.31 #266.4
2015 #A10BD11 #Metformine met linagliptine #53962 #171.3 #703 #39279 #315.1 #76.77 #4.1 #55.88 #1.37 #229.4
2015 #A10BD15 #Metformine met dapagliflozine #43083 #131.3 #687 #28160 #328.2 #62.74 #5.23 #41.01 #1.53 #214.5
2015 #A10BD16 #Metformine met canagliflozine #76 #2 #2 #45 #37.86 #37.86 #1 #22.5 #1.68 #22.5
2015 #A10BD20 #Metformine met empagliflozine #227 #2.33 #3 #139 #97.58 #65.97 #1.48 #40.54 #1.63 #59.98
2015 #A10BF01 #Acarbose #128860 #1406 #10572 #177320 #91.63 #12.19 #7.52 #16.77 #0.73 #126.1
2015 #A10BG03 #Pioglitazon #325860 #6976 #64424 #2415400 #46.71 #5.06 #9.24 #37.49 #0.13 #346.2
2015 #A10BH01 #Sitagliptine #8118100 #21438 #185550 #5758300 #378.7 #43.75 #8.65 #31.03 #1.41 #268.6
2015 #A10BH02 #Vildagliptine #1881200 #6592 #57710 #1520200 #285.4 #32.6 #8.75 #26.34 #1.24 #230.6
2015 #A10BH03 #Saxagliptine #681340 #1797 #15077 #485160 #379.2 #45.19 #8.39 #32.18 #1.4 #270
2015 #A10BH05 #Linagliptine #2051600 #5582 #52694 #1507800 #367.5 #38.93 #9.44 #28.61 #1.36 #270.1
2015 #A10BJ01 #Exenatide #1310600 #1353 #6969 #419860 #969 #188.1 #5.15 #60.25 #3.12 #310.4
2015 #A10BJ02 #Liraglutide #12925100 #10404 #55066 #4161300 #1242 #234.7 #5.29 #75.57 #3.11 #400
2015 #A10BJ03 #Lixisenatide #37597 #58.18 #224 #12805 #646.3 #167.7 #3.85 #57.11 #2.94 #220.1
2015 #A10BJ05 #Dulaglutide #150760 #265.9 #969 #48544 #567 #155.5 #3.65 #50.08 #3.11 #182.6
2015 #A10BK01 #Dapagliflozine #913220 #3010 #13907 #634570 #303.4 #65.66 #4.62 #45.63 #1.44 #210.8
2015 #A10BK02 #Canagliflozine #72908 #211.1 #889 #37376 #345.3 #82.05 #4.21 #42.06 #1.95 #177
2015 #A10BK03 #Empagliflozine #42900 #289.7 #674 #20877 #148.1 #63.65 #2.33 #30.98 #2.05 #72.07
2015 #A10BX02 #Repaglinide #39181 #597.9 #5380 #150080 #65.53 #7.28 #9 #27.9 #0.26 #251
2015 #A10BX09 #Overige bloedglucoseverlagende middelen  excl. insulines #9017 #74.72 #117 #6497 #120.7 #77.05 #1.57 #55.52 #1.39 #86.94
2015 #A10BX11 #Overige bloedglucoseverlagende middelen  excl. insulines #4126 #22.62 #29 #2441 #182.4 #143 #1.28 #84.58 #1.69 #107.9
2015 #A11CA01 #Retinol #71511 #727.8 #1586 #69685 #98.25 #45.09 #2.18 #43.93 #1.03 #95.74
2015 #A11CC02 #Dihydrotachysterol #141880 #1665 #16414 #180150 #85.22 #8.64 #9.86 #10.98 #0.79 #108.2
2015 #A11CC03 #Alfacalcidol #3023800 #41239 #565330 #4918800 #73.32 #5.35 #13.71 #8.7 #0.61 #119.3
2015 #A11CC04 #Calcitriol #232170 #1618 #15640 #192130 #143.5 #14.84 #9.66 #12.28 #1.21 #118.7
2015 #A11CC05 #Colecalciferol #22794100 #745500 #5017300 #293144900 #30.58 #4.54 #6.73 #58.43 #0.08 #393.2
2015 #A11DA01 #Thiamine #29272 #1096 #1825 #26226 #26.72 #16.04 #1.67 #14.37 #1.12 #23.94
2015 #A11GA01 #Ascorbinezuur #6183 #56.27 #133 #106810 #109.9 #46.57 #2.36 #804.6 #0.06 #1898
2015 #A11HA02 #Pyridoxine #1189 #10 #14 #189 #118.9 #84.95 #1.4 #13.48 #6.3 #18.87
2015 #A11HA03 #Tocoferol  alfa- #19 #1 #1 #63 #18.65 #18.65 #1 #62.5 #0.3 #62.5
2015 #A11HA04 #Riboflavine #2 #1 #1 #2500 #1.82 #1.82 #1 #2500 #0.001 #2500
2015 #A11HA31 #Pantotheenzuur (ca-zout) #3 #1 #1 #2500 #2.8 #2.8 #1 #2500 #0.001 #2500
2015 #A12AA03 #Calciumgluconaat #757 #215.9 #1060 #13424 #3.51 #0.71 #4.91 #12.66 #0.06 #62.17
2015 #A12AA04 #Calciumcarbonaat #2323300 #46359 #428780 #7020600 #50.12 #5.42 #9.25 #16.37 #0.33 #151.4
2015 #A12AA05 #Calciumlactaat #46 #2 #2 #1000 #23.03 #23.03 #1 #500 #0.05 #500
2015 #A12AA07 #Calciumchloride #60 #1 #2 #10000 #60.36 #30.18 #2 #5000 #0.006 #10000
2015 #A12AA12 #Calcium #4991 #224.1 #970 #7032 #22.28 #5.14 #4.33 #7.25 #0.71 #31.38
2015 #A12AA20 #Calcium  combinatiepreparaten #82611 #2457 #7396 #907390 #33.62 #11.17 #3.01 #122.7 #0.09 #369.3
2015 #A12AX__ #Calcium met vitamine d en/of andere middelen #26488800 #464720 #4435300 #109367500 #57 #5.97 #9.54 #24.66 #0.24 #235.3
2015 #A12BA01 #Kaliumchloride #357430 #28188 #222580 #2187900 #12.68 #1.61 #7.9 #9.83 #0.16 #77.62
2015 #A12BA02 #Kaliumcitraat #477100 #1377 #5102 #234890 #346.6 #93.51 #3.71 #46.04 #2.03 #170.6
2015 #A12BA04 #Kaliumwaterstofcarbonaat #36 #2 #2 #813 #17.9 #17.9 #1 #406.3 #0.04 #406.3
2015 #A12CB01 #Zinksulfaat #46015 #524.9 #1178 #21993 #87.67 #39.06 #2.24 #18.67 #2.09 #41.9
2015 #A12CC01 #Magnesiumchloride #9 #2 #3 #400 #4.43 #2.95 #1.5 #133.3 #0.02 #200
2015 #A12CC02 #Magnesiumsulfaat #69816 #116.9 #684 #22720 #597.4 #102.1 #5.85 #33.21 #3.07 #194.4
2015 #A12CC03 #Magnesiumgluconaat #106690 #454.4 #2015 #29933 #234.8 #52.96 #4.43 #14.86 #3.56 #65.88
2015 #A12CC05 #Magnesiumaspartaat #1459 #2 #26 #4900 #729.7 #56.13 #13 #188.5 #0.3 #2450
2015 #A12CC09 #Magnesiumorotaat #33 #1.17 #2 #467 #28.54 #14.27 #2 #200 #0.07 #400
2015 #A12CX__ #Overige mineraalproducten #189740 #946.7 #2900 #2555600 #200.4 #65.43 #3.06 #881.2 #0.07 #2700
2015 #A14AA07 #Prasteron #16015 #120.4 #138 #15873 #133 #116.2 #1.14 #115.2 #1.01 #131.8
2015 #A14AB01 #Nandrolon #48304 #212.6 #591 #129670 #227.2 #81.67 #2.78 #219.2 #0.37 #609.8
2015 #A16AA01 #Levocarnitine #3199400 #3259 #13335 #743530 #981.7 #239.9 #4.09 #55.76 #4.3 #228.1
2015 #A16AA04 #Mercaptamine #290860 #47.22 #477 #9869 #6159 #609.2 #10.11 #20.67 #29.47 #209
2015 #A16AA05 #Cargluminezuur #773380 #8.27 #77 #9755 #93506 #10045 #9.31 #126.7 #79.28 #1179
2015 #A16AA06 #Betaine #108640 #32.91 #133 #7327 #3301 #817.4 #4.04 #55.13 #14.83 #222.6
2015 #A16AB02 #Imiglucerase #7307700 #46.03 #889 #5729 #158760 #8217 #19.32 #6.44 #1276 #124.5
2015 #A16AB10 #Velaglucerase alfa #2910200 #18 #217 #2355 #161680 #13411 #12.06 #10.85 #1236 #130.9
2015 #A16AX03 #Fenylboterzuur #363830 #26.05 #172 #3204 #13964 #2115 #6.6 #18.63 #113.5 #123
2015 #A16AX04 #Nitisinon #1788800 #39.31 #298 #17351 #45506 #5998 #7.59 #58.18 #103.1 #441.4
2015 #A16AX05 #Zinkacetaat #66223 #60.98 #166 #15195 #1086 #399.8 #2.72 #91.73 #4.36 #249.2
2015 #A16AX06 #Miglustat #1685100 #13.86 #91 #7187 #121570 #18561 #6.55 #79.16 #234.5 #518.5
2015 #A16AX07 #Sapropterine #5462500 #143.6 #952 #29291 #38038 #5735 #6.63 #30.75 #186.5 #204
2015 #A16AX11 #Benzoaat natrium #12764 #12 #36 #56204 #1064 #353.1 #3.01 #1555 #0.23 #4683
2015 #B01AA04 #Fenprocoumon #1415800 #85981 #273460 #21675700 #16.47 #5.18 #3.18 #79.26 #0.07 #252.1
2015 #B01AA07 #Acenocoumarol #4213500 #342690 #1348900 #51992200 #12.3 #3.12 #3.94 #38.54 #0.08 #151.7
2015 #B01AB01 #Heparine #241280 #1544 #3715 #10669 #156.2 #64.95 #2.41 #2.87 #22.62 #6.91
2015 #B01AB04 #Dalteparine #9182800 #54047 #97506 #5406300 #169.9 #94.18 #1.8 #55.45 #1.7 #100
2015 #B01AB05 #Enoxaparine #2281700 #17746 #28378 #1396700 #128.6 #80.4 #1.6 #49.22 #1.63 #78.7
2015 #B01AB06 #Nadroparine #15193500 #122500 #215850 #8931500 #124 #70.39 #1.76 #41.38 #1.7 #72.91
2015 #B01AB10 #Tinzaparine #3444900 #10856 #26050 #2011100 #317.3 #132.2 #2.4 #77.2 #1.71 #185.3
2015 #B01AC04 #Clopidogrel #2790600 #177980 #1615200 #44236800 #15.68 #1.73 #9.08 #27.39 #0.06 #248.6
2015 #B01AC06 #Acetylsalicylzuur #8717200 #747770 #8412100 #230078100 #11.66 #1.04 #11.25 #27.35 #0.04 #307.7
2015 #B01AC07 #Dipyridamol #12591000 #123380 #1517100 #35512900 #102 #8.3 #12.3 #23.41 #0.35 #287.8
2015 #B01AC08 #Carbasalaatcalcium #5529900 #368030 #1506000 #110529600 #15.03 #3.67 #4.09 #73.39 #0.05 #300.3
2015 #B01AC09 #Epoprostenol #1977200 #51.28 #769 #41922 #38560 #2571 #15 #54.51 #47.16 #817.6
2015 #B01AC11 #Iloprost #1091200 #52.83 #275 #5354 #20657 #3966 #5.21 #19.46 #203.8 #101.3
2015 #B01AC21 #Treprostinil #4342000 #30.93 #121 #11427 #140400 #35829 #3.92 #94.29 #380 #369.5
2015 #B01AC22 #Prasugrel #1896500 #4842 #30859 #1049900 #391.7 #61.46 #6.37 #34.02 #1.81 #216.8
2015 #B01AC24 #Ticagrelor #14844600 #33408 #208960 #6609100 #444.3 #71.04 #6.25 #31.63 #2.25 #197.8
2015 #B01AC30 #Combinatiepreparaten #2166400 #14331 #147660 #4326600 #151.2 #14.67 #10.3 #29.3 #0.5 #301.9
2015 #B01AD02 #Alteplase #656 #2 #2 #0.7 #328.1 #328.1 #1 #0.35 #937.3 #0.35
2015 #B01AD04 #Urokinase #2044 #4.59 #9 #1 #445 #225.7 #1.97 #0.13 #1700 #0.26
2015 #B01AE07 #Dabigatranetexilaat #14908600 #26910 #167850 #5900700 #554 #88.82 #6.24 #35.15 #2.53 #219.3
2015 #B01AF01 #Rivaroxaban #15207200 #35340 #174080 #6669400 #430.3 #87.36 #4.93 #38.31 #2.28 #188.7
2015 #B01AF02 #Apixaban #7835700 #15403 #96265 #3248000 #508.7 #81.4 #6.25 #33.74 #2.41 #210.9
2015 #B01AF03 #Edoxaban #6608 #57.39 #83 #2564 #115.1 #79.87 #1.44 #30.99 #2.58 #44.68
2015 #B01AX05 #Fondaparinux #839530 #4399 #7966 #162530 #190.9 #105.4 #1.81 #20.4 #5.17 #36.95
2015 #B02AA02 #Tranexaminezuur #481110 #16937 #28133 #395080 #28.41 #17.1 #1.66 #14.04 #1.22 #23.33
2015 #B02BA01 #Fytomenadion #476900 #30573 #46965 #155490 #15.6 #10.15 #1.54 #3.31 #3.07 #5.09
2015 #B02BC30 #Combinatiepreparaten #345 #2 #2 #2 #172.4 #172.4 #1 #1 #172.4 #1
2015 #B02BX04 #Romiplostim #4934000 #160.1 #1643 #65882 #30812 #3004 #10.26 #40.11 #74.89 #411.4
2015 #B02BX05 #Eltrombopag #3011800 #237.8 #1427 #41310 #12666 #2111 #6 #28.95 #72.91 #173.7
2015 #B03AA02 #Ferrofumaraat #843240 #203360 #1109700 #14292000 #4.15 #0.76 #5.46 #12.88 #0.06 #70.28
2015 #B03AA03 #Ferrogluconaat #47423 #9830 #19483 #347370 #4.82 #2.43 #1.98 #17.83 #0.14 #35.34
2015 #B03AA05 #Ferrochloride #6536 #410.2 #656 #9881 #15.93 #9.97 #1.6 #15.07 #0.66 #24.09
2015 #B03AA07 #Ferrosulfaat #373910 #37862 #233580 #2498700 #9.88 #1.6 #6.17 #10.7 #0.15 #65.99
2015 #B03AC__ #Parenterale ijzerpreparaten #221370 #1129 #2106 #9581 #196.1 #105.1 #1.87 #4.55 #23.1 #8.49
2015 #B03BA01 #Cyanocobalamine #13336 #1611 #3366 #718900 #8.28 #3.96 #2.09 #213.6 #0.02 #446.2
2015 #B03BA03 #Hydroxocobalamine #1031300 #179700 #399870 #80967700 #5.74 #2.58 #2.23 #202.5 #0.01 #450.6
2015 #B03BB01 #Foliumzuur #599790 #124450 #906050 #192581000 #4.82 #0.66 #7.28 #212.6 #0.003 #1547
2015 #B03XA01 #Epoetine #10357400 #6275 #17598 #1502600 #1650 #588.6 #2.8 #85.39 #6.89 #239.4
2015 #B03XA02 #Darbepoetine alfa #24510900 #10626 #42432 #2939600 #2307 #577.7 #3.99 #69.28 #8.34 #276.7
2015 #B03XA03 #Methoxypolyethyleenglycolepoetine beta #1751500 #1349 #5709 #235380 #1298 #306.8 #4.23 #41.23 #7.44 #174.5
2015 #B05AA01 #Albumine #24656 #8.72 #48 #34 #2827 #510.4 #5.54 #0.71 #723 #3.91
2015 #B05BA01 #Aminozuren #5210 #1 #11 #33 #5210 #473.7 #11 #3 #157.9 #33
2015 #B05BA02 #Vetemulsies #5973 #20.09 #46 #299 #297.3 #128.7 #2.31 #6.45 #19.95 #14.9
2015 #B05BA03 #Koolhydraten #32701 #768.6 #1189 #2806 #42.55 #27.49 #1.55 #2.36 #11.65 #3.65
2015 #B05BA10 #Combinatiepreparaten #6959400 #551.6 #4466 #113020 #12617 #1558 #8.1 #25.31 #61.58 #204.9
2015 #B05BB01 #Elektrolyten #2953900 #37506 #99699 #128860 #78.76 #29.63 #2.66 #1.29 #22.92 #3.44
2015 #B05BB02 #Elektrolyten met koolhydraten #98789 #279.8 #1718 #33503 #353.1 #57.52 #6.14 #19.51 #2.95 #119.7
2015 #B05BC01 #Mannitol #94 #1 #1 #10 #94.29 #94.29 #1 #10 #9.43 #10
